order_id,date,product_id,product_name,category,warehouse,region,units_sold,unit_price,revenue,promotion,holiday,date_year,date_month,date_day,date_weekday,date_quarter
772,2024-05-08,P004,Rice,Grocery,Hyderabad,South,23,60,1380,No,No,2024,5,8,Wednesday,2
773,2024-05-08,P005,Tshirt,Clothing,Hyderabad,South,14,800,11200,No,No,2024,5,8,Wednesday,2
774,2024-05-08,P006,Mixer,Home Appliances,Kolkata,East,32,3500,112000,No,No,2024,5,8,Wednesday,2
775,2024-05-09,P001,Laptop,Electronics,Delhi,North,56,60000,3360000,Yes,No,2024,5,9,Thursday,2
776,2024-05-09,P002,Phone,Electronics,Hyderabad,South,23,30000,690000,No,No,2024,5,9,Thursday,2
777,2024-05-09,P003,Chair,Furniture,Bengaluru,South,40,5000,200000,No,No,2024,5,9,Thursday,2
778,2024-05-09,P004,Rice,Grocery,Hyderabad,South,16,60,960,No,No,2024,5,9,Thursday,2
779,2024-05-09,P005,Tshirt,Clothing,Kolkata,East,16,800,12800,No,No,2024,5,9,Thursday,2
780,2024-05-09,P006,Mixer,Home Appliances,Mumbai,West,30,3500,105000,No,No,2024,5,9,Thursday,2
781,2024-05-10,P001,Laptop,Electronics,Mumbai,West,84,60000,5040000,Yes,No,2024,5,10,Friday,2
782,2024-05-10,P002,Phone,Electronics,Delhi,North,5,30000,150000,No,No,2024,5,10,Friday,2
783,2024-05-10,P003,Chair,Furniture,Kolkata,East,36,5000,180000,No,No,2024,5,10,Friday,2
784,2024-05-10,P004,Rice,Grocery,Bengaluru,South,30,60,1800,No,No,2024,5,10,Friday,2
785,2024-05-10,P005,Tshirt,Clothing,Delhi,North,12,800,9600,No,No,2024,5,10,Friday,2
786,2024-05-10,P006,Mixer,Home Appliances,Bengaluru,South,6,3500,21000,No,No,2024,5,10,Friday,2
787,2024-05-11,P001,Laptop,Electronics,Kolkata,East,90,60000,5400000,Yes,No,2024,5,11,Saturday,2
788,2024-05-11,P002,Phone,Electronics,Kolkata,East,38,30000,1140000,No,No,2024,5,11,Saturday,2
789,2024-05-11,P003,Chair,Furniture,Bengaluru,South,39,5000,195000,No,No,2024,5,11,Saturday,2
790,2024-05-11,P004,Rice,Grocery,Mumbai,West,11,60,660,No,No,2024,5,11,Saturday,2
791,2024-05-11,P005,Tshirt,Clothing,Mumbai,West,26,800,20800,No,No,2024,5,11,Saturday,2
792,2024-05-11,P006,Mixer,Home Appliances,Mumbai,West,15,3500,52500,No,No,2024,5,11,Saturday,2
793,2024-05-12,P001,Laptop,Electronics,Kolkata,East,71,60000,4260000,Yes,No,2024,5,12,Sunday,2
794,2024-05-12,P002,Phone,Electronics,Hyderabad,South,21,30000,630000,No,No,2024,5,12,Sunday,2
795,2024-05-12,P003,Chair,Furniture,Delhi,North,18,5000,90000,No,No,2024,5,12,Sunday,2
796,2024-05-12,P004,Rice,Grocery,Mumbai,West,88,60,5280,Yes,No,2024,5,12,Sunday,2
797,2024-05-12,P005,Tshirt,Clothing,Hyderabad,South,17,800,13600,No,No,2024,5,12,Sunday,2
798,2024-05-12,P006,Mixer,Home Appliances,Bengaluru,South,22,3500,77000,No,No,2024,5,12,Sunday,2
799,2024-05-13,P001,Laptop,Electronics,Bengaluru,South,20,60000,1200000,No,No,2024,5,13,Monday,2
800,2024-05-13,P002,Phone,Electronics,Hyderabad,South,37,30000,1110000,No,No,2024,5,13,Monday,2
801,2024-05-13,P003,Chair,Furniture,Mumbai,West,84,5000,420000,Yes,No,2024,5,13,Monday,2
802,2024-05-13,P004,Rice,Grocery,Hyderabad,South,34,60,2040,No,No,2024,5,13,Monday,2
803,2024-05-13,P005,Tshirt,Clothing,Hyderabad,South,37,800,29600,No,No,2024,5,13,Monday,2
804,2024-05-13,P006,Mixer,Home Appliances,Mumbai,West,15,3500,52500,No,No,2024,5,13,Monday,2
805,2024-05-14,P001,Laptop,Electronics,Bengaluru,South,22,60000,1320000,No,No,2024,5,14,Tuesday,2
806,2024-05-14,P002,Phone,Electronics,Mumbai,West,16,30000,480000,No,No,2024,5,14,Tuesday,2
807,2024-05-14,P003,Chair,Furniture,Bengaluru,South,9,5000,45000,No,No,2024,5,14,Tuesday,2
808,2024-05-14,P004,Rice,Grocery,Hyderabad,South,36,60,2160,No,No,2024,5,14,Tuesday,2
809,2024-05-14,P005,Tshirt,Clothing,Delhi,North,17,800,13600,No,No,2024,5,14,Tuesday,2
810,2024-05-14,P006,Mixer,Home Appliances,Kolkata,East,17,3500,59500,No,No,2024,5,14,Tuesday,2
811,2024-05-15,P001,Laptop,Electronics,Bengaluru,South,30,60000,1800000,No,No,2024,5,15,Wednesday,2
812,2024-05-15,P002,Phone,Electronics,Bengaluru,South,35,30000,1050000,No,No,2024,5,15,Wednesday,2
813,2024-05-15,P003,Chair,Furniture,Hyderabad,South,26,5000,130000,No,No,2024,5,15,Wednesday,2
814,2024-05-15,P004,Rice,Grocery,Mumbai,West,38,60,2280,No,No,2024,5,15,Wednesday,2
815,2024-05-15,P005,Tshirt,Clothing,Bengaluru,South,21,800,16800,No,No,2024,5,15,Wednesday,2
816,2024-05-15,P006,Mixer,Home Appliances,Hyderabad,South,10,3500,35000,No,No,2024,5,15,Wednesday,2
817,2024-05-16,P001,Laptop,Electronics,Delhi,North,39,60000,2340000,No,No,2024,5,16,Thursday,2
818,2024-05-16,P002,Phone,Electronics,Mumbai,West,23,30000,690000,No,No,2024,5,16,Thursday,2
819,2024-05-16,P003,Chair,Furniture,Delhi,North,33,5000,165000,No,No,2024,5,16,Thursday,2
820,2024-05-16,P004,Rice,Grocery,Delhi,North,27,60,1620,No,No,2024,5,16,Thursday,2
821,2024-05-16,P005,Tshirt,Clothing,Kolkata,East,69,800,55200,Yes,No,2024,5,16,Thursday,2
822,2024-05-16,P006,Mixer,Home Appliances,Kolkata,East,38,3500,133000,No,No,2024,5,16,Thursday,2
823,2024-05-17,P001,Laptop,Electronics,Bengaluru,South,6,60000,360000,No,No,2024,5,17,Friday,2
824,2024-05-17,P002,Phone,Electronics,Mumbai,West,10,30000,300000,No,No,2024,5,17,Friday,2
825,2024-05-17,P003,Chair,Furniture,Delhi,North,16,5000,80000,No,No,2024,5,17,Friday,2
826,2024-05-17,P004,Rice,Grocery,Bengaluru,South,5,60,300,No,No,2024,5,17,Friday,2
827,2024-05-17,P005,Tshirt,Clothing,Kolkata,East,14,800,11200,No,No,2024,5,17,Friday,2
828,2024-05-17,P006,Mixer,Home Appliances,Hyderabad,South,34,3500,119000,No,No,2024,5,17,Friday,2
829,2024-05-18,P001,Laptop,Electronics,Hyderabad,South,48,60000,2880000,Yes,No,2024,5,18,Saturday,2
830,2024-05-18,P002,Phone,Electronics,Mumbai,West,34,30000,1020000,No,No,2024,5,18,Saturday,2
831,2024-05-18,P003,Chair,Furniture,Hyderabad,South,33,5000,165000,No,No,2024,5,18,Saturday,2
832,2024-05-18,P004,Rice,Grocery,Delhi,North,10,60,600,No,No,2024,5,18,Saturday,2
833,2024-05-18,P005,Tshirt,Clothing,Hyderabad,South,86,800,68800,Yes,No,2024,5,18,Saturday,2
834,2024-05-18,P006,Mixer,Home Appliances,Delhi,North,26,3500,91000,No,No,2024,5,18,Saturday,2
835,2024-05-19,P001,Laptop,Electronics,Delhi,North,37,60000,2220000,No,No,2024,5,19,Sunday,2
836,2024-05-19,P002,Phone,Electronics,Kolkata,East,26,30000,780000,No,No,2024,5,19,Sunday,2
837,2024-05-19,P003,Chair,Furniture,Delhi,North,29,5000,145000,No,No,2024,5,19,Sunday,2
838,2024-05-19,P004,Rice,Grocery,Bengaluru,South,37,60,2220,No,No,2024,5,19,Sunday,2
839,2024-05-19,P005,Tshirt,Clothing,Hyderabad,South,56,800,44800,Yes,No,2024,5,19,Sunday,2
840,2024-05-19,P006,Mixer,Home Appliances,Mumbai,West,7,3500,24500,No,No,2024,5,19,Sunday,2
841,2024-05-20,P001,Laptop,Electronics,Hyderabad,South,23,60000,1380000,No,No,2024,5,20,Monday,2
842,2024-05-20,P002,Phone,Electronics,Mumbai,West,40,30000,1200000,No,No,2024,5,20,Monday,2
843,2024-05-20,P003,Chair,Furniture,Mumbai,West,24,5000,120000,No,No,2024,5,20,Monday,2
844,2024-05-20,P004,Rice,Grocery,Hyderabad,South,32,60,1920,No,No,2024,5,20,Monday,2
845,2024-05-20,P005,Tshirt,Clothing,Hyderabad,South,44,800,35200,Yes,No,2024,5,20,Monday,2
846,2024-05-20,P006,Mixer,Home Appliances,Mumbai,West,18,3500,63000,No,No,2024,5,20,Monday,2
847,2024-05-21,P001,Laptop,Electronics,Kolkata,East,29,60000,1740000,No,No,2024,5,21,Tuesday,2
848,2024-05-21,P002,Phone,Electronics,Hyderabad,South,39,30000,1170000,No,No,2024,5,21,Tuesday,2
849,2024-05-21,P003,Chair,Furniture,Kolkata,East,54,5000,270000,Yes,No,2024,5,21,Tuesday,2
850,2024-05-21,P004,Rice,Grocery,Hyderabad,South,12,60,720,No,No,2024,5,21,Tuesday,2
851,2024-05-21,P005,Tshirt,Clothing,Kolkata,East,81,800,64800,Yes,No,2024,5,21,Tuesday,2
852,2024-05-21,P006,Mixer,Home Appliances,Hyderabad,South,20,3500,70000,No,No,2024,5,21,Tuesday,2
853,2024-05-22,P001,Laptop,Electronics,Mumbai,West,13,60000,780000,No,No,2024,5,22,Wednesday,2
854,2024-05-22,P002,Phone,Electronics,Hyderabad,South,12,30000,360000,No,No,2024,5,22,Wednesday,2
855,2024-05-22,P003,Chair,Furniture,Delhi,North,12,5000,60000,No,No,2024,5,22,Wednesday,2
856,2024-05-22,P004,Rice,Grocery,Bengaluru,South,27,60,1620,No,No,2024,5,22,Wednesday,2
857,2024-05-22,P005,Tshirt,Clothing,Hyderabad,South,22,800,17600,No,No,2024,5,22,Wednesday,2
858,2024-05-22,P006,Mixer,Home Appliances,Delhi,North,36,3500,126000,No,No,2024,5,22,Wednesday,2
859,2024-05-23,P001,Laptop,Electronics,Delhi,North,14,60000,840000,No,No,2024,5,23,Thursday,2
860,2024-05-23,P002,Phone,Electronics,Delhi,North,38,30000,1140000,No,No,2024,5,23,Thursday,2
861,2024-05-23,P003,Chair,Furniture,Mumbai,West,15,5000,75000,No,No,2024,5,23,Thursday,2
862,2024-05-23,P004,Rice,Grocery,Kolkata,East,24,60,1440,No,No,2024,5,23,Thursday,2
863,2024-05-23,P005,Tshirt,Clothing,Hyderabad,South,15,800,12000,No,No,2024,5,23,Thursday,2
864,2024-05-23,P006,Mixer,Home Appliances,Bengaluru,South,10,3500,35000,No,No,2024,5,23,Thursday,2
865,2024-05-24,P001,Laptop,Electronics,Delhi,North,21,60000,1260000,No,No,2024,5,24,Friday,2
866,2024-05-24,P002,Phone,Electronics,Bengaluru,South,21,30000,630000,No,No,2024,5,24,Friday,2
867,2024-05-24,P003,Chair,Furniture,Kolkata,East,30,5000,150000,No,No,2024,5,24,Friday,2
868,2024-05-24,P004,Rice,Grocery,Kolkata,East,33,60,1980,No,No,2024,5,24,Friday,2
869,2024-05-24,P005,Tshirt,Clothing,Kolkata,East,24,800,19200,No,No,2024,5,24,Friday,2
870,2024-05-24,P006,Mixer,Home Appliances,Mumbai,West,27,3500,94500,No,No,2024,5,24,Friday,2
871,2024-05-25,P001,Laptop,Electronics,Kolkata,East,36,60000,2160000,No,No,2024,5,25,Saturday,2
872,2024-05-25,P002,Phone,Electronics,Bengaluru,South,13,30000,390000,No,No,2024,5,25,Saturday,2
873,2024-05-25,P003,Chair,Furniture,Delhi,North,8,5000,40000,No,No,2024,5,25,Saturday,2
874,2024-05-25,P004,Rice,Grocery,Bengaluru,South,36,60,2160,No,No,2024,5,25,Saturday,2
875,2024-05-25,P005,Tshirt,Clothing,Hyderabad,South,32,800,25600,No,No,2024,5,25,Saturday,2
876,2024-05-25,P006,Mixer,Home Appliances,Hyderabad,South,28,3500,98000,No,No,2024,5,25,Saturday,2
877,2024-05-26,P001,Laptop,Electronics,Kolkata,East,25,60000,1500000,No,No,2024,5,26,Sunday,2
878,2024-05-26,P002,Phone,Electronics,Delhi,North,83,30000,2490000,Yes,No,2024,5,26,Sunday,2
879,2024-05-26,P003,Chair,Furniture,Hyderabad,South,7,5000,35000,No,No,2024,5,26,Sunday,2
880,2024-05-26,P004,Rice,Grocery,Mumbai,West,15,60,900,No,No,2024,5,26,Sunday,2
881,2024-05-26,P005,Tshirt,Clothing,Hyderabad,South,60,800,48000,Yes,No,2024,5,26,Sunday,2
882,2024-05-26,P006,Mixer,Home Appliances,Delhi,North,21,3500,73500,No,No,2024,5,26,Sunday,2
883,2024-05-27,P001,Laptop,Electronics,Delhi,North,30,60000,1800000,No,No,2024,5,27,Monday,2
884,2024-05-27,P002,Phone,Electronics,Bengaluru,South,32,30000,960000,No,No,2024,5,27,Monday,2
885,2024-05-27,P003,Chair,Furniture,Kolkata,East,31,5000,155000,No,No,2024,5,27,Monday,2
886,2024-05-27,P004,Rice,Grocery,Hyderabad,South,28,60,1680,No,No,2024,5,27,Monday,2
887,2024-05-27,P005,Tshirt,Clothing,Mumbai,West,8,800,6400,No,No,2024,5,27,Monday,2
888,2024-05-27,P006,Mixer,Home Appliances,Mumbai,West,28,3500,98000,No,No,2024,5,27,Monday,2
889,2024-05-28,P001,Laptop,Electronics,Hyderabad,South,12,60000,720000,No,No,2024,5,28,Tuesday,2
890,2024-05-28,P002,Phone,Electronics,Hyderabad,South,37,30000,1110000,No,No,2024,5,28,Tuesday,2
891,2024-05-28,P003,Chair,Furniture,Mumbai,West,17,5000,85000,No,No,2024,5,28,Tuesday,2
892,2024-05-28,P004,Rice,Grocery,Mumbai,West,5,60,300,No,No,2024,5,28,Tuesday,2
893,2024-05-28,P005,Tshirt,Clothing,Delhi,North,8,800,6400,No,No,2024,5,28,Tuesday,2
894,2024-05-28,P006,Mixer,Home Appliances,Delhi,North,32,3500,112000,No,No,2024,5,28,Tuesday,2
895,2024-05-29,P001,Laptop,Electronics,Mumbai,West,18,60000,1080000,No,No,2024,5,29,Wednesday,2
896,2024-05-29,P002,Phone,Electronics,Mumbai,West,18,30000,540000,No,No,2024,5,29,Wednesday,2
897,2024-05-29,P003,Chair,Furniture,Bengaluru,South,7,5000,35000,No,No,2024,5,29,Wednesday,2
898,2024-05-29,P004,Rice,Grocery,Kolkata,East,30,60,1800,No,No,2024,5,29,Wednesday,2
899,2024-05-29,P005,Tshirt,Clothing,Delhi,North,30,800,24000,No,No,2024,5,29,Wednesday,2
900,2024-05-29,P006,Mixer,Home Appliances,Mumbai,West,19,3500,66500,No,No,2024,5,29,Wednesday,2
901,2024-05-30,P001,Laptop,Electronics,Delhi,North,34,60000,2040000,No,No,2024,5,30,Thursday,2
902,2024-05-30,P002,Phone,Electronics,Mumbai,West,9,30000,270000,No,No,2024,5,30,Thursday,2
903,2024-05-30,P003,Chair,Furniture,Bengaluru,South,30,5000,150000,No,No,2024,5,30,Thursday,2
904,2024-05-30,P004,Rice,Grocery,Hyderabad,South,30,60,1800,No,No,2024,5,30,Thursday,2
905,2024-05-30,P005,Tshirt,Clothing,Kolkata,East,39,800,31200,No,No,2024,5,30,Thursday,2
906,2024-05-30,P006,Mixer,Home Appliances,Hyderabad,South,18,3500,63000,No,No,2024,5,30,Thursday,2
907,2024-05-31,P001,Laptop,Electronics,Bengaluru,South,7,60000,420000,No,No,2024,5,31,Friday,2
908,2024-05-31,P002,Phone,Electronics,Mumbai,West,37,30000,1110000,No,No,2024,5,31,Friday,2
909,2024-05-31,P003,Chair,Furniture,Kolkata,East,60,5000,300000,Yes,No,2024,5,31,Friday,2
910,2024-05-31,P004,Rice,Grocery,Kolkata,East,24,60,1440,No,No,2024,5,31,Friday,2
911,2024-05-31,P005,Tshirt,Clothing,Bengaluru,South,50,800,40000,Yes,No,2024,5,31,Friday,2
912,2024-05-31,P006,Mixer,Home Appliances,Bengaluru,South,6,3500,21000,No,No,2024,5,31,Friday,2
913,2024-06-01,P001,Laptop,Electronics,Delhi,North,30,60000,1800000,No,No,2024,6,1,Saturday,2
914,2024-06-01,P002,Phone,Electronics,Delhi,North,14,30000,420000,No,No,2024,6,1,Saturday,2
915,2024-06-01,P003,Chair,Furniture,Hyderabad,South,20,5000,100000,No,No,2024,6,1,Saturday,2
916,2024-06-01,P004,Rice,Grocery,Bengaluru,South,30,60,1800,No,No,2024,6,1,Saturday,2
917,2024-06-01,P005,Tshirt,Clothing,Bengaluru,South,34,800,27200,No,No,2024,6,1,Saturday,2
918,2024-06-01,P006,Mixer,Home Appliances,Hyderabad,South,9,3500,31500,No,No,2024,6,1,Saturday,2
919,2024-06-02,P001,Laptop,Electronics,Bengaluru,South,32,60000,1920000,No,No,2024,6,2,Sunday,2
920,2024-06-02,P002,Phone,Electronics,Delhi,North,44,30000,1320000,Yes,No,2024,6,2,Sunday,2
921,2024-06-02,P003,Chair,Furniture,Delhi,North,26,5000,130000,No,No,2024,6,2,Sunday,2
922,2024-06-02,P004,Rice,Grocery,Hyderabad,South,36,60,2160,No,No,2024,6,2,Sunday,2
923,2024-06-02,P005,Tshirt,Clothing,Mumbai,West,21,800,16800,No,No,2024,6,2,Sunday,2
924,2024-06-02,P006,Mixer,Home Appliances,Hyderabad,South,18,3500,63000,No,No,2024,6,2,Sunday,2
925,2024-06-03,P001,Laptop,Electronics,Hyderabad,South,27,60000,1620000,No,No,2024,6,3,Monday,2
926,2024-06-03,P002,Phone,Electronics,Bengaluru,South,9,30000,270000,No,No,2024,6,3,Monday,2
927,2024-06-03,P003,Chair,Furniture,Kolkata,East,37,5000,185000,No,No,2024,6,3,Monday,2
928,2024-06-03,P004,Rice,Grocery,Hyderabad,South,7,60,420,No,No,2024,6,3,Monday,2
929,2024-06-03,P005,Tshirt,Clothing,Hyderabad,South,15,800,12000,No,No,2024,6,3,Monday,2
930,2024-06-03,P006,Mixer,Home Appliances,Kolkata,East,36,3500,126000,Yes,No,2024,6,3,Monday,2
931,2024-06-04,P001,Laptop,Electronics,Mumbai,West,6,60000,360000,No,No,2024,6,4,Tuesday,2
932,2024-06-04,P002,Phone,Electronics,Delhi,North,30,30000,900000,No,No,2024,6,4,Tuesday,2
933,2024-06-04,P003,Chair,Furniture,Bengaluru,South,12,5000,60000,No,No,2024,6,4,Tuesday,2
934,2024-06-04,P004,Rice,Grocery,Hyderabad,South,26,60,1560,No,No,2024,6,4,Tuesday,2
935,2024-06-04,P005,Tshirt,Clothing,Bengaluru,South,28,800,22400,No,No,2024,6,4,Tuesday,2
936,2024-06-04,P006,Mixer,Home Appliances,Mumbai,West,11,3500,38500,No,No,2024,6,4,Tuesday,2
937,2024-06-05,P001,Laptop,Electronics,Mumbai,West,34,60000,2040000,No,No,2024,6,5,Wednesday,2
938,2024-06-05,P002,Phone,Electronics,Delhi,North,7,30000,210000,No,No,2024,6,5,Wednesday,2
939,2024-06-05,P003,Chair,Furniture,Hyderabad,South,39,5000,195000,No,No,2024,6,5,Wednesday,2
940,2024-06-05,P004,Rice,Grocery,Delhi,North,5,60,300,No,No,2024,6,5,Wednesday,2
941,2024-06-05,P005,Tshirt,Clothing,Kolkata,East,14,800,11200,No,No,2024,6,5,Wednesday,2
942,2024-06-05,P006,Mixer,Home Appliances,Hyderabad,South,6,3500,21000,No,No,2024,6,5,Wednesday,2
943,2024-06-06,P001,Laptop,Electronics,Bengaluru,South,88,60000,5280000,Yes,No,2024,6,6,Thursday,2
944,2024-06-06,P002,Phone,Electronics,Delhi,North,21,30000,630000,No,No,2024,6,6,Thursday,2
945,2024-06-06,P003,Chair,Furniture,Kolkata,East,19,5000,95000,No,No,2024,6,6,Thursday,2
946,2024-06-06,P004,Rice,Grocery,Mumbai,West,6,60,360,No,No,2024,6,6,Thursday,2
947,2024-06-06,P005,Tshirt,Clothing,Kolkata,East,38,800,30400,No,No,2024,6,6,Thursday,2
948,2024-06-06,P006,Mixer,Home Appliances,Mumbai,West,8,3500,28000,No,No,2024,6,6,Thursday,2
949,2024-06-07,P001,Laptop,Electronics,Mumbai,West,31,60000,1860000,No,No,2024,6,7,Friday,2
950,2024-06-07,P002,Phone,Electronics,Hyderabad,South,27,30000,810000,No,No,2024,6,7,Friday,2
951,2024-06-07,P003,Chair,Furniture,Kolkata,East,71,5000,355000,Yes,No,2024,6,7,Friday,2
952,2024-06-07,P004,Rice,Grocery,Mumbai,West,39,60,2340,No,No,2024,6,7,Friday,2
953,2024-06-07,P005,Tshirt,Clothing,Mumbai,West,25,800,20000,No,No,2024,6,7,Friday,2
954,2024-06-07,P006,Mixer,Home Appliances,Hyderabad,South,13,3500,45500,No,No,2024,6,7,Friday,2
955,2024-06-08,P001,Laptop,Electronics,Mumbai,West,9,60000,540000,No,No,2024,6,8,Saturday,2
956,2024-06-08,P002,Phone,Electronics,Bengaluru,South,27,30000,810000,No,No,2024,6,8,Saturday,2
957,2024-06-08,P003,Chair,Furniture,Kolkata,East,15,5000,75000,No,No,2024,6,8,Saturday,2
958,2024-06-08,P004,Rice,Grocery,Kolkata,East,14,60,840,No,No,2024,6,8,Saturday,2
959,2024-06-08,P005,Tshirt,Clothing,Mumbai,West,27,800,21600,No,No,2024,6,8,Saturday,2
960,2024-06-08,P006,Mixer,Home Appliances,Bengaluru,South,36,3500,126000,No,No,2024,6,8,Saturday,2
961,2024-06-09,P001,Laptop,Electronics,Mumbai,West,21,60000,1260000,No,No,2024,6,9,Sunday,2
962,2024-06-09,P002,Phone,Electronics,Hyderabad,South,74,30000,2220000,Yes,No,2024,6,9,Sunday,2
963,2024-06-09,P003,Chair,Furniture,Delhi,North,35,5000,175000,No,No,2024,6,9,Sunday,2
964,2024-06-09,P004,Rice,Grocery,Hyderabad,South,11,60,660,No,No,2024,6,9,Sunday,2
965,2024-06-09,P005,Tshirt,Clothing,Hyderabad,South,68,800,54400,Yes,No,2024,6,9,Sunday,2
966,2024-06-09,P006,Mixer,Home Appliances,Kolkata,East,11,3500,38500,No,No,2024,6,9,Sunday,2
967,2024-06-10,P001,Laptop,Electronics,Delhi,North,26,60000,1560000,No,No,2024,6,10,Monday,2
968,2024-06-10,P002,Phone,Electronics,Hyderabad,South,5,30000,150000,No,No,2024,6,10,Monday,2
969,2024-06-10,P003,Chair,Furniture,Hyderabad,South,7,5000,35000,No,No,2024,6,10,Monday,2
970,2024-06-10,P004,Rice,Grocery,Bengaluru,South,16,60,960,No,No,2024,6,10,Monday,2
971,2024-06-10,P005,Tshirt,Clothing,Mumbai,West,22,800,17600,No,No,2024,6,10,Monday,2
972,2024-06-10,P006,Mixer,Home Appliances,Kolkata,East,24,3500,84000,No,No,2024,6,10,Monday,2
973,2024-06-11,P001,Laptop,Electronics,Mumbai,West,9,60000,540000,No,No,2024,6,11,Tuesday,2
974,2024-06-11,P002,Phone,Electronics,Bengaluru,South,7,30000,210000,No,No,2024,6,11,Tuesday,2
975,2024-06-11,P003,Chair,Furniture,Mumbai,West,33,5000,165000,No,No,2024,6,11,Tuesday,2
976,2024-06-11,P004,Rice,Grocery,Delhi,North,19,60,1140,No,No,2024,6,11,Tuesday,2
977,2024-06-11,P005,Tshirt,Clothing,Mumbai,West,8,800,6400,No,No,2024,6,11,Tuesday,2
978,2024-06-11,P006,Mixer,Home Appliances,Mumbai,West,39,3500,136500,No,No,2024,6,11,Tuesday,2
979,2024-06-12,P001,Laptop,Electronics,Kolkata,East,36,60000,2160000,No,No,2024,6,12,Wednesday,2
980,2024-06-12,P002,Phone,Electronics,Kolkata,East,60,30000,1800000,Yes,No,2024,6,12,Wednesday,2
981,2024-06-12,P003,Chair,Furniture,Mumbai,West,40,5000,200000,No,No,2024,6,12,Wednesday,2
982,2024-06-12,P004,Rice,Grocery,Delhi,North,11,60,660,No,No,2024,6,12,Wednesday,2
983,2024-06-12,P005,Tshirt,Clothing,Hyderabad,South,10,800,8000,No,No,2024,6,12,Wednesday,2
984,2024-06-12,P006,Mixer,Home Appliances,Mumbai,West,7,3500,24500,No,No,2024,6,12,Wednesday,2
985,2024-06-13,P001,Laptop,Electronics,Kolkata,East,10,60000,600000,No,No,2024,6,13,Thursday,2
986,2024-06-13,P002,Phone,Electronics,Mumbai,West,32,30000,960000,No,No,2024,6,13,Thursday,2
987,2024-06-13,P003,Chair,Furniture,Delhi,North,49,5000,245000,Yes,No,2024,6,13,Thursday,2
988,2024-06-13,P004,Rice,Grocery,Delhi,North,15,60,900,No,No,2024,6,13,Thursday,2
989,2024-06-13,P005,Tshirt,Clothing,Mumbai,West,25,800,20000,No,No,2024,6,13,Thursday,2
990,2024-06-13,P006,Mixer,Home Appliances,Mumbai,West,34,3500,119000,No,No,2024,6,13,Thursday,2
991,2024-06-14,P001,Laptop,Electronics,Delhi,North,26,60000,1560000,No,No,2024,6,14,Friday,2
992,2024-06-14,P002,Phone,Electronics,Mumbai,West,23,30000,690000,No,No,2024,6,14,Friday,2
993,2024-06-14,P003,Chair,Furniture,Delhi,North,14,5000,70000,No,No,2024,6,14,Friday,2
994,2024-06-14,P004,Rice,Grocery,Kolkata,East,10,60,600,No,No,2024,6,14,Friday,2
995,2024-06-14,P005,Tshirt,Clothing,Kolkata,East,23,800,18400,No,No,2024,6,14,Friday,2
996,2024-06-14,P006,Mixer,Home Appliances,Kolkata,East,14,3500,49000,No,No,2024,6,14,Friday,2
997,2024-06-15,P001,Laptop,Electronics,Bengaluru,South,50,60000,3000000,Yes,No,2024,6,15,Saturday,2
998,2024-06-15,P002,Phone,Electronics,Mumbai,West,40,30000,1200000,No,No,2024,6,15,Saturday,2
999,2024-06-15,P003,Chair,Furniture,Kolkata,East,40,5000,200000,No,No,2024,6,15,Saturday,2
1000,2024-06-15,P004,Rice,Grocery,Mumbai,West,18,60,1080,No,No,2024,6,15,Saturday,2
1001,2024-06-15,P005,Tshirt,Clothing,Mumbai,West,16,800,12800,No,No,2024,6,15,Saturday,2
1002,2024-06-15,P006,Mixer,Home Appliances,Hyderabad,South,8,3500,28000,No,No,2024,6,15,Saturday,2
1003,2024-06-16,P001,Laptop,Electronics,Delhi,North,11,60000,660000,No,No,2024,6,16,Sunday,2
1004,2024-06-16,P002,Phone,Electronics,Delhi,North,36,30000,1080000,No,No,2024,6,16,Sunday,2
1005,2024-06-16,P003,Chair,Furniture,Kolkata,East,8,5000,40000,No,No,2024,6,16,Sunday,2
1006,2024-06-16,P004,Rice,Grocery,Hyderabad,South,14,60,840,No,No,2024,6,16,Sunday,2
1007,2024-06-16,P005,Tshirt,Clothing,Bengaluru,South,49,800,39200,Yes,No,2024,6,16,Sunday,2
1008,2024-06-16,P006,Mixer,Home Appliances,Delhi,North,39,3500,136500,No,No,2024,6,16,Sunday,2
1009,2024-06-17,P001,Laptop,Electronics,Delhi,North,39,60000,2340000,No,No,2024,6,17,Monday,2
1010,2024-06-17,P002,Phone,Electronics,Bengaluru,South,29,30000,870000,No,No,2024,6,17,Monday,2
1011,2024-06-17,P003,Chair,Furniture,Mumbai,West,24,5000,120000,No,No,2024,6,17,Monday,2
1012,2024-06-17,P004,Rice,Grocery,Mumbai,West,17,60,1020,No,No,2024,6,17,Monday,2
1013,2024-06-17,P005,Tshirt,Clothing,Kolkata,East,12,800,9600,No,No,2024,6,17,Monday,2
1014,2024-06-17,P006,Mixer,Home Appliances,Kolkata,East,25,3500,87500,No,No,2024,6,17,Monday,2
1015,2024-06-18,P001,Laptop,Electronics,Delhi,North,8,60000,480000,No,No,2024,6,18,Tuesday,2
1016,2024-06-18,P002,Phone,Electronics,Mumbai,West,24,30000,720000,No,No,2024,6,18,Tuesday,2
1017,2024-06-18,P003,Chair,Furniture,Mumbai,West,5,5000,25000,No,No,2024,6,18,Tuesday,2
1018,2024-06-18,P004,Rice,Grocery,Kolkata,East,59,60,3540,Yes,No,2024,6,18,Tuesday,2
