date,product_id,warehouse,opening_stock,received_stock,closing_stock,reorder_level,lead_time_days,date_year,date_month,date_day,date_weekday,date_quarter
2024-10-15,P002,Kolkata,922,73,220,150,3,2024,10,15,Tuesday,4
2024-10-15,P003,Hyderabad,988,9,705,150,10,2024,10,15,Tuesday,4
2024-10-15,P004,Hyderabad,885,16,713,150,8,2024,10,15,Tuesday,4
2024-10-15,P005,Kolkata,816,209,478,150,2,2024,10,15,Tuesday,4
2024-10-15,P006,Delhi,412,68,318,150,9,2024,10,15,Tuesday,4
2024-10-16,P001,Hyderabad,659,211,532,150,7,2024,10,16,Wednesday,4
2024-10-16,P002,Kolkata,730,225,219,150,5,2024,10,16,Wednesday,4
2024-10-16,P003,Kolkata,650,231,313,150,5,2024,10,16,Wednesday,4
2024-10-16,P004,Bengaluru,899,104,200,150,8,2024,10,16,Wednesday,4
2024-10-16,P005,Mumbai,544,277,847,150,7,2024,10,16,Wednesday,4
2024-10-16,P006,Hyderabad,904,161,759,150,8,2024,10,16,Wednesday,4
2024-10-17,P001,Bengaluru,895,193,630,150,7,2024,10,17,Thursday,4
2024-10-17,P002,Bengaluru,889,284,491,150,7,2024,10,17,Thursday,4
2024-10-17,P003,Mumbai,628,24,289,150,8,2024,10,17,Thursday,4
2024-10-17,P004,Kolkata,906,1,852,150,7,2024,10,17,Thursday,4
2024-10-17,P005,Hyderabad,845,51,297,150,7,2024,10,17,Thursday,4
2024-10-17,P006,Mumbai,748,42,522,150,10,2024,10,17,Thursday,4
2024-10-18,P001,Kolkata,718,105,767,150,2,2024,10,18,Friday,4
2024-10-18,P002,Mumbai,622,87,485,150,2,2024,10,18,Friday,4
2024-10-18,P003,Kolkata,740,300,276,150,5,2024,10,18,Friday,4
2024-10-18,P004,Hyderabad,886,69,551,150,6,2024,10,18,Friday,4
2024-10-18,P005,Bengaluru,375,246,992,150,9,2024,10,18,Friday,4
2024-10-18,P006,Delhi,307,42,786,150,9,2024,10,18,Friday,4
2024-10-19,P001,Mumbai,411,187,450,150,7,2024,10,19,Saturday,4
2024-10-19,P002,Delhi,555,61,339,150,2,2024,10,19,Saturday,4
2024-10-19,P003,Mumbai,615,49,578,150,6,2024,10,19,Saturday,4
2024-10-19,P004,Bengaluru,319,58,837,150,8,2024,10,19,Saturday,4
2024-10-19,P005,Mumbai,912,192,257,150,7,2024,10,19,Saturday,4
2024-10-19,P006,Mumbai,641,197,332,150,10,2024,10,19,Saturday,4
2024-10-20,P001,Mumbai,261,292,696,150,10,2024,10,20,Sunday,4
2024-10-20,P002,Mumbai,335,299,379,150,6,2024,10,20,Sunday,4
2024-10-20,P003,Hyderabad,350,131,724,150,9,2024,10,20,Sunday,4
2024-10-20,P004,Hyderabad,382,250,731,150,5,2024,10,20,Sunday,4
2024-10-20,P005,Hyderabad,267,165,106,150,10,2024,10,20,Sunday,4
2024-10-20,P006,Hyderabad,562,188,137,150,4,2024,10,20,Sunday,4
2024-10-21,P001,Hyderabad,457,127,296,150,5,2024,10,21,Monday,4
2024-10-21,P002,Hyderabad,487,167,399,150,3,2024,10,21,Monday,4
2024-10-21,P003,Delhi,937,197,167,150,7,2024,10,21,Monday,4
2024-10-21,P004,Delhi,438,175,885,150,10,2024,10,21,Monday,4
2024-10-21,P005,Bengaluru,235,66,658,150,7,2024,10,21,Monday,4
2024-10-21,P006,Delhi,376,91,917,150,6,2024,10,21,Monday,4
2024-10-22,P001,Mumbai,264,124,336,150,9,2024,10,22,Tuesday,4
2024-10-22,P002,Mumbai,241,206,943,150,6,2024,10,22,Tuesday,4
2024-10-22,P003,Kolkata,691,73,155,150,6,2024,10,22,Tuesday,4
2024-10-22,P004,Kolkata,359,225,605,150,2,2024,10,22,Tuesday,4
2024-10-22,P005,Hyderabad,413,60,137,150,9,2024,10,22,Tuesday,4
2024-10-22,P006,Hyderabad,915,274,162,150,2,2024,10,22,Tuesday,4
2024-10-23,P001,Kolkata,529,214,771,150,3,2024,10,23,Wednesday,4
2024-10-23,P002,Kolkata,255,270,515,150,4,2024,10,23,Wednesday,4
2024-10-23,P003,Mumbai,942,64,693,150,5,2024,10,23,Wednesday,4
2024-10-23,P004,Mumbai,666,200,225,150,6,2024,10,23,Wednesday,4
2024-10-23,P005,Mumbai,526,112,379,150,3,2024,10,23,Wednesday,4
2024-10-23,P006,Kolkata,857,80,480,150,6,2024,10,23,Wednesday,4
2024-10-24,P001,Mumbai,769,15,815,150,8,2024,10,24,Thursday,4
2024-10-24,P002,Kolkata,590,178,991,150,6,2024,10,24,Thursday,4
2024-10-24,P003,Hyderabad,863,152,695,150,10,2024,10,24,Thursday,4
2024-10-24,P004,Bengaluru,632,115,359,150,5,2024,10,24,Thursday,4
2024-10-24,P005,Kolkata,603,75,857,150,6,2024,10,24,Thursday,4
2024-10-24,P006,Hyderabad,785,256,960,150,3,2024,10,24,Thursday,4
2024-10-25,P001,Mumbai,380,19,490,150,9,2024,10,25,Friday,4
2024-10-25,P002,Delhi,802,277,903,150,3,2024,10,25,Friday,4
2024-10-25,P003,Kolkata,636,74,988,150,2,2024,10,25,Friday,4
2024-10-25,P004,Hyderabad,582,6,581,150,5,2024,10,25,Friday,4
2024-10-25,P005,Mumbai,865,53,712,150,3,2024,10,25,Friday,4
2024-10-25,P006,Mumbai,698,99,919,150,4,2024,10,25,Friday,4
2024-10-26,P001,Delhi,668,79,225,150,3,2024,10,26,Saturday,4
2024-10-26,P002,Hyderabad,692,123,582,150,8,2024,10,26,Saturday,4
2024-10-26,P003,Bengaluru,724,78,380,150,9,2024,10,26,Saturday,4
2024-10-26,P004,Mumbai,548,196,528,150,4,2024,10,26,Saturday,4
2024-10-26,P005,Kolkata,508,145,393,150,10,2024,10,26,Saturday,4
2024-10-26,P006,Hyderabad,791,35,692,150,9,2024,10,26,Saturday,4
2024-10-27,P001,Hyderabad,260,296,666,150,8,2024,10,27,Sunday,4
2024-10-27,P002,Kolkata,548,90,227,150,2,2024,10,27,Sunday,4
2024-10-27,P003,Hyderabad,811,146,261,150,7,2024,10,27,Sunday,4
2024-10-27,P004,Bengaluru,260,273,656,150,5,2024,10,27,Sunday,4
2024-10-27,P005,Delhi,407,289,275,150,2,2024,10,27,Sunday,4
2024-10-27,P006,Bengaluru,898,11,981,150,5,2024,10,27,Sunday,4
2024-10-28,P001,Mumbai,571,281,376,150,3,2024,10,28,Monday,4
2024-10-28,P002,Bengaluru,640,17,560,150,4,2024,10,28,Monday,4
2024-10-28,P003,Mumbai,238,274,871,150,5,2024,10,28,Monday,4
2024-10-28,P004,Kolkata,307,253,408,150,2,2024,10,28,Monday,4
2024-10-28,P005,Bengaluru,583,136,115,150,6,2024,10,28,Monday,4
2024-10-28,P006,Bengaluru,352,90,649,150,8,2024,10,28,Monday,4
2024-10-29,P001,Hyderabad,783,117,343,150,7,2024,10,29,Tuesday,4
2024-10-29,P002,Kolkata,261,84,371,150,2,2024,10,29,Tuesday,4
2024-10-29,P003,Mumbai,242,102,971,150,6,2024,10,29,Tuesday,4
2024-10-29,P004,Kolkata,587,72,819,150,2,2024,10,29,Tuesday,4
2024-10-29,P005,Hyderabad,699,143,497,150,9,2024,10,29,Tuesday,4
2024-10-29,P006,Hyderabad,292,55,701,150,3,2024,10,29,Tuesday,4
2024-10-30,P001,Bengaluru,458,232,485,150,9,2024,10,30,Wednesday,4
2024-10-30,P002,Hyderabad,936,112,735,150,2,2024,10,30,Wednesday,4
2024-10-30,P003,Bengaluru,453,228,286,150,7,2024,10,30,Wednesday,4
2024-10-30,P004,Hyderabad,289,105,668,150,10,2024,10,30,Wednesday,4
2024-10-30,P005,Delhi,971,221,750,150,9,2024,10,30,Wednesday,4
2024-10-30,P006,Hyderabad,432,261,502,150,9,2024,10,30,Wednesday,4
2024-10-31,P001,Hyderabad,694,63,942,150,2,2024,10,31,Thursday,4
2024-10-31,P002,Bengaluru,609,14,616,150,6,2024,10,31,Thursday,4
2024-10-31,P003,Bengaluru,733,205,259,150,6,2024,10,31,Thursday,4
2024-10-31,P004,Bengaluru,222,299,727,150,2,2024,10,31,Thursday,4
2024-10-31,P005,Mumbai,219,125,982,150,2,2024,10,31,Thursday,4
2024-10-31,P006,Hyderabad,238,12,931,150,7,2024,10,31,Thursday,4
2024-11-01,P001,Bengaluru,872,126,388,150,3,2024,11,1,Friday,4
2024-11-01,P002,Delhi,322,254,129,150,7,2024,11,1,Friday,4
2024-11-01,P003,Kolkata,492,89,482,150,4,2024,11,1,Friday,4
2024-11-01,P004,Delhi,943,239,400,150,10,2024,11,1,Friday,4
2024-11-01,P005,Hyderabad,345,9,193,150,8,2024,11,1,Friday,4
2024-11-01,P006,Bengaluru,764,104,798,150,6,2024,11,1,Friday,4
2024-11-02,P001,Hyderabad,772,285,946,150,10,2024,11,2,Saturday,4
2024-11-02,P002,Bengaluru,789,226,827,150,4,2024,11,2,Saturday,4
2024-11-02,P003,Mumbai,926,59,393,150,2,2024,11,2,Saturday,4
2024-11-02,P004,Mumbai,859,203,782,150,10,2024,11,2,Saturday,4
2024-11-02,P005,Hyderabad,759,277,625,150,2,2024,11,2,Saturday,4
2024-11-02,P006,Kolkata,225,284,295,150,10,2024,11,2,Saturday,4
2024-11-03,P001,Delhi,486,51,256,150,5,2024,11,3,Sunday,4
2024-11-03,P002,Bengaluru,609,2,195,150,3,2024,11,3,Sunday,4
2024-11-03,P003,Kolkata,991,129,690,150,9,2024,11,3,Sunday,4
2024-11-03,P004,Delhi,332,113,441,150,9,2024,11,3,Sunday,4
2024-11-03,P005,Hyderabad,746,84,675,150,10,2024,11,3,Sunday,4
2024-11-03,P006,Bengaluru,685,163,436,150,3,2024,11,3,Sunday,4
2024-11-04,P001,Hyderabad,312,196,866,150,10,2024,11,4,Monday,4
2024-11-04,P002,Hyderabad,725,204,827,150,8,2024,11,4,Monday,4
2024-11-04,P003,Delhi,886,75,607,150,10,2024,11,4,Monday,4
2024-11-04,P004,Kolkata,558,228,550,150,4,2024,11,4,Monday,4
2024-11-04,P005,Kolkata,511,7,934,150,6,2024,11,4,Monday,4
2024-11-04,P006,Kolkata,202,168,845,150,4,2024,11,4,Monday,4
2024-11-05,P001,Bengaluru,203,167,562,150,3,2024,11,5,Tuesday,4
2024-11-05,P002,Mumbai,319,37,879,150,10,2024,11,5,Tuesday,4
2024-11-05,P003,Kolkata,407,299,836,150,7,2024,11,5,Tuesday,4
2024-11-05,P004,Mumbai,926,113,863,150,8,2024,11,5,Tuesday,4
2024-11-05,P005,Delhi,984,287,581,150,6,2024,11,5,Tuesday,4
2024-11-05,P006,Mumbai,597,34,208,150,8,2024,11,5,Tuesday,4
2024-11-06,P001,Mumbai,733,105,368,150,2,2024,11,6,Wednesday,4
2024-11-06,P002,Delhi,302,199,102,150,10,2024,11,6,Wednesday,4
2024-11-06,P003,Hyderabad,806,201,751,150,2,2024,11,6,Wednesday,4
2024-11-06,P004,Mumbai,779,239,107,150,9,2024,11,6,Wednesday,4
2024-11-06,P005,Hyderabad,517,177,591,150,3,2024,11,6,Wednesday,4
2024-11-06,P006,Hyderabad,466,232,927,150,8,2024,11,6,Wednesday,4
2024-11-07,P001,Delhi,997,73,276,150,7,2024,11,7,Thursday,4
2024-11-07,P002,Mumbai,702,145,410,150,10,2024,11,7,Thursday,4
2024-11-07,P003,Hyderabad,957,95,943,150,6,2024,11,7,Thursday,4
2024-11-07,P004,Mumbai,874,225,498,150,10,2024,11,7,Thursday,4
2024-11-07,P005,Delhi,218,134,263,150,9,2024,11,7,Thursday,4
2024-11-07,P006,Mumbai,217,75,650,150,10,2024,11,7,Thursday,4
2024-11-08,P001,Delhi,806,42,772,150,6,2024,11,8,Friday,4
2024-11-08,P002,Delhi,574,120,469,150,2,2024,11,8,Friday,4
2024-11-08,P003,Delhi,483,62,582,150,6,2024,11,8,Friday,4
2024-11-08,P004,Bengaluru,822,121,976,150,3,2024,11,8,Friday,4
2024-11-08,P005,Mumbai,405,186,804,150,2,2024,11,8,Friday,4
2024-11-08,P006,Hyderabad,971,198,820,150,3,2024,11,8,Friday,4
2024-11-09,P001,Bengaluru,636,264,407,150,6,2024,11,9,Saturday,4
2024-11-09,P002,Kolkata,656,263,840,150,3,2024,11,9,Saturday,4
2024-11-09,P003,Kolkata,618,251,752,150,9,2024,11,9,Saturday,4
2024-11-09,P004,Mumbai,295,283,240,150,10,2024,11,9,Saturday,4
2024-11-09,P005,Hyderabad,619,4,272,150,4,2024,11,9,Saturday,4
2024-11-09,P006,Mumbai,572,144,723,150,3,2024,11,9,Saturday,4
2024-11-10,P001,Delhi,525,38,229,150,4,2024,11,10,Sunday,4
2024-11-10,P002,Hyderabad,786,84,239,150,2,2024,11,10,Sunday,4
2024-11-10,P003,Mumbai,748,31,309,150,4,2024,11,10,Sunday,4
2024-11-10,P004,Mumbai,472,101,511,150,7,2024,11,10,Sunday,4
2024-11-10,P005,Kolkata,820,13,768,150,4,2024,11,10,Sunday,4
2024-11-10,P006,Kolkata,869,43,990,150,3,2024,11,10,Sunday,4
2024-11-11,P001,Hyderabad,206,169,526,150,9,2024,11,11,Monday,4
2024-11-11,P002,Delhi,597,95,398,150,8,2024,11,11,Monday,4
2024-11-11,P003,Kolkata,666,173,833,150,3,2024,11,11,Monday,4
2024-11-11,P004,Kolkata,593,139,256,150,9,2024,11,11,Monday,4
2024-11-11,P005,Hyderabad,459,67,128,150,2,2024,11,11,Monday,4
2024-11-11,P006,Hyderabad,318,48,545,150,10,2024,11,11,Monday,4
2024-11-12,P001,Kolkata,950,89,742,150,10,2024,11,12,Tuesday,4
2024-11-12,P002,Bengaluru,701,273,826,150,3,2024,11,12,Tuesday,4
2024-11-12,P003,Hyderabad,371,134,586,150,8,2024,11,12,Tuesday,4
2024-11-12,P004,Mumbai,734,226,631,150,5,2024,11,12,Tuesday,4
2024-11-12,P005,Hyderabad,207,251,998,150,7,2024,11,12,Tuesday,4
2024-11-12,P006,Mumbai,362,276,616,150,7,2024,11,12,Tuesday,4
2024-11-13,P001,Mumbai,514,52,221,150,6,2024,11,13,Wednesday,4
2024-11-13,P002,Bengaluru,245,281,178,150,5,2024,11,13,Wednesday,4
2024-11-13,P003,Kolkata,610,155,730,150,8,2024,11,13,Wednesday,4
2024-11-13,P004,Hyderabad,513,143,380,150,5,2024,11,13,Wednesday,4
2024-11-13,P005,Bengaluru,776,106,953,150,7,2024,11,13,Wednesday,4
2024-11-13,P006,Mumbai,978,246,186,150,5,2024,11,13,Wednesday,4
2024-11-14,P001,Bengaluru,580,215,588,150,9,2024,11,14,Thursday,4
2024-11-14,P002,Mumbai,541,281,115,150,7,2024,11,14,Thursday,4
2024-11-14,P003,Hyderabad,585,239,535,150,7,2024,11,14,Thursday,4
2024-11-14,P004,Kolkata,887,159,624,150,4,2024,11,14,Thursday,4
2024-11-14,P005,Delhi,206,208,282,150,6,2024,11,14,Thursday,4
2024-11-14,P006,Mumbai,875,154,127,150,2,2024,11,14,Thursday,4
2024-11-15,P001,Hyderabad,912,73,957,150,2,2024,11,15,Friday,4
2024-11-15,P002,Bengaluru,894,223,666,150,4,2024,11,15,Friday,4
2024-11-15,P003,Bengaluru,381,102,308,150,2,2024,11,15,Friday,4
2024-11-15,P004,Mumbai,309,174,952,150,5,2024,11,15,Friday,4
2024-11-15,P005,Delhi,703,80,510,150,5,2024,11,15,Friday,4
2024-11-15,P006,Hyderabad,421,112,652,150,7,2024,11,15,Friday,4
2024-11-16,P001,Kolkata,889,291,964,150,2,2024,11,16,Saturday,4
2024-11-16,P002,Mumbai,787,198,810,150,2,2024,11,16,Saturday,4
2024-11-16,P003,Delhi,804,117,407,150,7,2024,11,16,Saturday,4
2024-11-16,P004,Hyderabad,210,38,237,150,3,2024,11,16,Saturday,4
2024-11-16,P005,Bengaluru,244,150,598,150,7,2024,11,16,Saturday,4
2024-11-16,P006,Hyderabad,245,69,313,150,9,2024,11,16,Saturday,4
2024-11-17,P001,Bengaluru,249,228,425,150,4,2024,11,17,Sunday,4
2024-11-17,P002,Bengaluru,374,49,588,150,2,2024,11,17,Sunday,4
2024-11-17,P003,Delhi,243,178,864,150,9,2024,11,17,Sunday,4
2024-11-17,P004,Bengaluru,737,60,770,150,9,2024,11,17,Sunday,4
2024-11-17,P005,Delhi,693,79,602,150,5,2024,11,17,Sunday,4
2024-11-17,P006,Mumbai,597,289,478,150,6,2024,11,17,Sunday,4
2024-11-18,P001,Kolkata,539,118,415,150,2,2024,11,18,Monday,4
2024-11-18,P002,Hyderabad,207,275,115,150,3,2024,11,18,Monday,4
2024-11-18,P003,Delhi,290,46,598,150,2,2024,11,18,Monday,4
2024-11-18,P004,Delhi,443,82,606,150,9,2024,11,18,Monday,4
2024-11-18,P005,Mumbai,319,34,189,150,6,2024,11,18,Monday,4
2024-11-18,P006,Hyderabad,294,252,614,150,2,2024,11,18,Monday,4
2024-11-19,P001,Kolkata,504,75,262,150,8,2024,11,19,Tuesday,4
2024-11-19,P002,Kolkata,940,229,176,150,8,2024,11,19,Tuesday,4
2024-11-19,P003,Bengaluru,420,104,389,150,4,2024,11,19,Tuesday,4
2024-11-19,P004,Kolkata,293,286,857,150,2,2024,11,19,Tuesday,4
2024-11-19,P005,Kolkata,682,134,989,150,2,2024,11,19,Tuesday,4
2024-11-19,P006,Kolkata,609,122,729,150,7,2024,11,19,Tuesday,4
2024-11-20,P001,Delhi,637,141,461,150,2,2024,11,20,Wednesday,4
2024-11-20,P002,Bengaluru,631,263,470,150,10,2024,11,20,Wednesday,4
2024-11-20,P003,Delhi,712,63,429,150,3,2024,11,20,Wednesday,4
2024-11-20,P004,Bengaluru,549,205,466,150,2,2024,11,20,Wednesday,4
2024-11-20,P005,Bengaluru,535,198,876,150,10,2024,11,20,Wednesday,4
2024-11-20,P006,Hyderabad,984,249,565,150,6,2024,11,20,Wednesday,4
2024-11-21,P001,Hyderabad,274,256,557,150,4,2024,11,21,Thursday,4
2024-11-21,P002,Delhi,749,287,917,150,7,2024,11,21,Thursday,4
2024-11-21,P003,Hyderabad,238,188,502,150,6,2024,11,21,Thursday,4
2024-11-21,P004,Kolkata,579,235,616,150,10,2024,11,21,Thursday,4
2024-11-21,P005,Kolkata,242,81,153,150,6,2024,11,21,Thursday,4
2024-11-21,P006,Bengaluru,406,298,379,150,10,2024,11,21,Thursday,4
2024-11-22,P001,Delhi,790,183,227,150,5,2024,11,22,Friday,4
2024-11-22,P002,Mumbai,482,193,678,150,5,2024,11,22,Friday,4
2024-11-22,P003,Bengaluru,579,192,454,150,9,2024,11,22,Friday,4
2024-11-22,P004,Kolkata,449,267,696,150,6,2024,11,22,Friday,4
2024-11-22,P005,Hyderabad,525,45,794,150,2,2024,11,22,Friday,4
2024-11-22,P006,Kolkata,476,26,450,150,9,2024,11,22,Friday,4
2024-11-23,P001,Mumbai,907,143,474,150,4,2024,11,23,Saturday,4
2024-11-23,P002,Hyderabad,593,71,904,150,5,2024,11,23,Saturday,4
2024-11-23,P003,Hyderabad,810,53,137,150,9,2024,11,23,Saturday,4
2024-11-23,P004,Bengaluru,450,265,519,150,7,2024,11,23,Saturday,4
2024-11-23,P005,Hyderabad,885,196,453,150,2,2024,11,23,Saturday,4
2024-11-23,P006,Delhi,254,175,549,150,10,2024,11,23,Saturday,4
2024-11-24,P001,Bengaluru,775,130,638,150,5,2024,11,24,Sunday,4
2024-11-24,P002,Delhi,472,246,560,150,2,2024,11,24,Sunday,4
2024-11-24,P003,Delhi,935,16,194,150,7,2024,11,24,Sunday,4
2024-11-24,P004,Mumbai,506,22,372,150,4,2024,11,24,Sunday,4
2024-11-24,P005,Mumbai,869,67,151,150,4,2024,11,24,Sunday,4
2024-11-24,P006,Bengaluru,373,35,967,150,4,2024,11,24,Sunday,4
2024-11-25,P001,Kolkata,289,199,753,150,7,2024,11,25,Monday,4
2024-11-25,P002,Hyderabad,685,130,849,150,2,2024,11,25,Monday,4
2024-11-25,P003,Mumbai,793,141,447,150,5,2024,11,25,Monday,4
2024-11-25,P004,Mumbai,452,12,865,150,8,2024,11,25,Monday,4
2024-11-25,P005,Bengaluru,231,185,542,150,2,2024,11,25,Monday,4
2024-11-25,P006,Delhi,733,107,670,150,4,2024,11,25,Monday,4
2024-11-26,P001,Hyderabad,724,30,308,150,3,2024,11,26,Tuesday,4
2024-11-26,P002,Bengaluru,395,273,134,150,3,2024,11,26,Tuesday,4
2024-11-26,P003,Hyderabad,768,107,814,150,2,2024,11,26,Tuesday,4
2024-11-26,P004,Bengaluru,273,26,374,150,9,2024,11,26,Tuesday,4
2024-11-26,P005,Bengaluru,556,274,744,150,4,2024,11,26,Tuesday,4
2024-11-26,P006,Bengaluru,687,49,687,150,2,2024,11,26,Tuesday,4
2024-11-27,P001,Kolkata,590,144,369,150,10,2024,11,27,Wednesday,4
2024-11-27,P002,Delhi,301,3,135,150,6,2024,11,27,Wednesday,4
2024-11-27,P003,Delhi,983,76,952,150,4,2024,11,27,Wednesday,4
2024-11-27,P004,Delhi,525,38,654,150,5,2024,11,27,Wednesday,4
2024-11-27,P005,Delhi,426,128,265,150,7,2024,11,27,Wednesday,4
2024-11-27,P006,Hyderabad,897,227,838,150,8,2024,11,27,Wednesday,4
2024-11-28,P001,Bengaluru,360,211,980,150,6,2024,11,28,Thursday,4
2024-11-28,P002,Delhi,539,294,109,150,6,2024,11,28,Thursday,4
2024-11-28,P003,Delhi,270,157,579,150,8,2024,11,28,Thursday,4
2024-11-28,P004,Hyderabad,298,103,681,150,6,2024,11,28,Thursday,4
2024-11-28,P005,Kolkata,438,267,990,150,4,2024,11,28,Thursday,4
2024-11-28,P006,Kolkata,745,134,268,150,5,2024,11,28,Thursday,4
2024-11-29,P001,Delhi,372,55,676,150,2,2024,11,29,Friday,4
2024-11-29,P002,Mumbai,754,98,439,150,4,2024,11,29,Friday,4
2024-11-29,P003,Mumbai,962,22,643,150,7,2024,11,29,Friday,4
2024-11-29,P004,Hyderabad,601,15,199,150,4,2024,11,29,Friday,4
2024-11-29,P005,Kolkata,680,140,693,150,6,2024,11,29,Friday,4
2024-11-29,P006,Bengaluru,522,193,973,150,3,2024,11,29,Friday,4
2024-11-30,P001,Kolkata,515,175,390,150,3,2024,11,30,Saturday,4
2024-11-30,P002,Mumbai,979,61,462,150,7,2024,11,30,Saturday,4
2024-11-30,P003,Mumbai,808,165,616,150,9,2024,11,30,Saturday,4
2024-11-30,P004,Kolkata,462,296,457,150,4,2024,11,30,Saturday,4
2024-11-30,P005,Hyderabad,201,209,924,150,3,2024,11,30,Saturday,4
2024-11-30,P006,Hyderabad,724,278,704,150,7,2024,11,30,Saturday,4
2024-12-01,P001,Bengaluru,807,185,546,150,5,2024,12,1,Sunday,4
2024-12-01,P002,Bengaluru,890,127,102,150,9,2024,12,1,Sunday,4
2024-12-01,P003,Kolkata,457,24,203,150,9,2024,12,1,Sunday,4
2024-12-01,P004,Hyderabad,276,67,448,150,2,2024,12,1,Sunday,4
2024-12-01,P005,Hyderabad,220,213,162,150,7,2024,12,1,Sunday,4
2024-12-01,P006,Bengaluru,537,274,442,150,5,2024,12,1,Sunday,4
2024-12-02,P001,Delhi,221,94,288,150,3,2024,12,2,Monday,4
2024-12-02,P002,Mumbai,494,172,266,150,8,2024,12,2,Monday,4
2024-12-02,P003,Hyderabad,438,198,601,150,4,2024,12,2,Monday,4
2024-12-02,P004,Bengaluru,702,249,795,150,3,2024,12,2,Monday,4
2024-12-02,P005,Kolkata,769,293,688,150,6,2024,12,2,Monday,4
2024-12-02,P006,Kolkata,867,45,593,150,2,2024,12,2,Monday,4
2024-12-03,P001,Delhi,775,55,364,150,9,2024,12,3,Tuesday,4
2024-12-03,P002,Hyderabad,605,10,136,150,5,2024,12,3,Tuesday,4
2024-12-03,P003,Mumbai,364,287,913,150,4,2024,12,3,Tuesday,4
2024-12-03,P004,Kolkata,492,61,499,150,6,2024,12,3,Tuesday,4
2024-12-03,P005,Bengaluru,419,180,519,150,5,2024,12,3,Tuesday,4
2024-12-03,P006,Hyderabad,547,44,609,150,2,2024,12,3,Tuesday,4
2024-12-04,P001,Mumbai,428,118,977,150,3,2024,12,4,Wednesday,4
2024-12-04,P002,Kolkata,446,285,401,150,8,2024,12,4,Wednesday,4
2024-12-04,P003,Delhi,234,29,775,150,5,2024,12,4,Wednesday,4
2024-12-04,P004,Kolkata,838,186,335,150,8,2024,12,4,Wednesday,4
2024-12-04,P005,Kolkata,856,5,395,150,2,2024,12,4,Wednesday,4
2024-12-04,P006,Bengaluru,525,172,590,150,9,2024,12,4,Wednesday,4
2024-12-05,P001,Kolkata,701,240,758,150,7,2024,12,5,Thursday,4
2024-12-05,P002,Kolkata,361,43,958,150,9,2024,12,5,Thursday,4
2024-12-05,P003,Hyderabad,862,118,197,150,10,2024,12,5,Thursday,4
2024-12-05,P004,Bengaluru,593,16,437,150,8,2024,12,5,Thursday,4
2024-12-05,P005,Hyderabad,792,124,190,150,7,2024,12,5,Thursday,4
2024-12-05,P006,Hyderabad,215,185,523,150,3,2024,12,5,Thursday,4
2024-12-06,P001,Hyderabad,250,265,965,150,6,2024,12,6,Friday,4
2024-12-06,P002,Hyderabad,777,138,543,150,6,2024,12,6,Friday,4
2024-12-06,P003,Delhi,933,289,366,150,2,2024,12,6,Friday,4
2024-12-06,P004,Kolkata,466,274,872,150,3,2024,12,6,Friday,4
2024-12-06,P005,Mumbai,519,131,292,150,3,2024,12,6,Friday,4
2024-12-06,P006,Mumbai,336,95,102,150,8,2024,12,6,Friday,4
2024-12-07,P001,Bengaluru,998,131,469,150,2,2024,12,7,Saturday,4
2024-12-07,P002,Kolkata,695,97,181,150,4,2024,12,7,Saturday,4
2024-12-07,P003,Kolkata,253,51,257,150,9,2024,12,7,Saturday,4
2024-12-07,P004,Hyderabad,851,200,783,150,7,2024,12,7,Saturday,4
2024-12-07,P005,Bengaluru,945,42,985,150,5,2024,12,7,Saturday,4
2024-12-07,P006,Delhi,956,126,764,150,2,2024,12,7,Saturday,4
2024-12-08,P001,Mumbai,653,228,644,150,6,2024,12,8,Sunday,4
2024-12-08,P002,Hyderabad,440,111,706,150,10,2024,12,8,Sunday,4
2024-12-08,P003,Delhi,391,298,958,150,3,2024,12,8,Sunday,4
2024-12-08,P004,Bengaluru,265,262,329,150,4,2024,12,8,Sunday,4
2024-12-08,P005,Delhi,240,7,688,150,3,2024,12,8,Sunday,4
2024-12-08,P006,Delhi,395,0,815,150,4,2024,12,8,Sunday,4
2024-12-09,P001,Kolkata,935,78,334,150,8,2024,12,9,Monday,4
2024-12-09,P002,Delhi,716,113,655,150,7,2024,12,9,Monday,4
2024-12-09,P003,Kolkata,502,17,625,150,4,2024,12,9,Monday,4
2024-12-09,P004,Mumbai,639,205,334,150,8,2024,12,9,Monday,4
2024-12-09,P005,Bengaluru,754,205,815,150,4,2024,12,9,Monday,4
2024-12-09,P006,Bengaluru,600,55,468,150,6,2024,12,9,Monday,4
2024-12-10,P001,Bengaluru,447,294,126,150,8,2024,12,10,Tuesday,4
2024-12-10,P002,Kolkata,474,144,964,150,9,2024,12,10,Tuesday,4
2024-12-10,P003,Mumbai,778,130,750,150,4,2024,12,10,Tuesday,4
2024-12-10,P004,Delhi,247,191,808,150,7,2024,12,10,Tuesday,4
2024-12-10,P005,Kolkata,737,234,656,150,9,2024,12,10,Tuesday,4
2024-12-10,P006,Kolkata,968,234,110,150,4,2024,12,10,Tuesday,4
2024-12-11,P001,Mumbai,484,257,610,150,4,2024,12,11,Wednesday,4
2024-12-11,P002,Hyderabad,374,27,851,150,9,2024,12,11,Wednesday,4
2024-12-11,P003,Mumbai,790,25,459,150,7,2024,12,11,Wednesday,4
2024-12-11,P004,Kolkata,320,156,399,150,10,2024,12,11,Wednesday,4
